"id_cliente","nome","endereco","telefone","email","data_nascimento"
2821,Cliente_764,Endereço do Cliente_764,+5511221716361,Cliente_764@exemplo.com,1998-12-16
2822,Cliente_812,Endereço do Cliente_812,+5511176061105,Cliente_8122376@exemplo.com,1977-09-15
2823,Cliente_7395,Endereço do Cliente_7395,+5511127843258,Cliente_73953276@exemplo.com,1975-02-13
2824,Cliente_6562,Endereço do Cliente_6562,+5511967575220,Cliente_6562@exemplo.com,1981-04-30
2825,Cliente_6662,Endereço do Cliente_6662,+5511793626621,Cliente_6662@exemplo.com,1965-05-20
2826,Cliente_1141,Endereço do Cliente_1141,+5511338022020,Cliente_1141@exemplo.com,1961-10-17
2827,Cliente_1296,Endereço do Cliente_1296,+5511659118549,Cliente_12965297@exemplo.com,1984-12-31
2828,Cliente_5137,Endereço do Cliente_5137,+5511633110388,Cliente_51372744@exemplo.com,1988-07-05
2829,Cliente_2888,Endereço do Cliente_2888,+5511216990100,Cliente_2888@exemplo.com,1958-04-21
2830,Cliente_5294,Endereço do Cliente_5294,+5511203291460,Cliente_5294@exemplo.com,1971-07-06
2831,Cliente_4281,Endereço do Cliente_4281,+5511130764496,Cliente_4281@exemplo.com,1957-01-10
2832,Cliente_2142,Endereço do Cliente_2142,+5511293678471,Cliente_21421423@exemplo.com,1981-09-13
2833,Cliente_7026,Endereço do Cliente_7026,+5511143037248,Cliente_7026@exemplo.com,1979-12-08
2834,Cliente_5466,Endereço do Cliente_5466,+5511461599814,Cliente_5466@exemplo.com,1965-05-19
2835,Cliente_9420,Endereço do Cliente_9420,+5511963203003,Cliente_9420@exemplo.com,1986-08-07
2836,Cliente_9812,Endereço do Cliente_9812,+5511877640399,Cliente_9812@exemplo.com,1975-06-02
2837,Cliente_9468,Endereço do Cliente_9468,+5511264291543,Cliente_9468@exemplo.com,1955-01-10
2838,Cliente_8294,Endereço do Cliente_8294,+5511384262631,Cliente_8294@exemplo.com,1951-06-24
2839,Cliente_2991,Endereço do Cliente_2991,+5511848341303,Cliente_2991@exemplo.com,1965-06-17
2840,Cliente_6490,Endereço do Cliente_6490,+5511600566276,Cliente_6490@exemplo.com,1953-09-01
2841,Cliente_7226,Endereço do Cliente_7226,+5511746596291,Cliente_72267264@exemplo.com,1955-02-18
2842,Cliente_2903,Endereço do Cliente_2903,+5511431506153,Cliente_2903@exemplo.com,1963-02-20
2843,Cliente_2388,Endereço do Cliente_2388,+5511388178173,Cliente_2388@exemplo.com,1988-06-09
2844,Cliente_5058,Endereço do Cliente_5058,+5511435916664,Cliente_50581736@exemplo.com,1997-01-31
2845,Cliente_8248,Endereço do Cliente_8248,+5511759283642,Cliente_8248@exemplo.com,1989-07-25
2846,Cliente_8207,Endereço do Cliente_8207,+5511566615898,Cliente_8207@exemplo.com,1987-02-20
2847,Cliente_7967,Endereço do Cliente_7967,+5511365574361,Cliente_7967@exemplo.com,1973-11-04
2848,Cliente_9370,Endereço do Cliente_9370,+5511365018628,Cliente_93703364@exemplo.com,1973-11-11
2849,Cliente_4699,Endereço do Cliente_4699,+5511741208345,Cliente_4699@exemplo.com,1974-03-21
2850,Cliente_6727,Endereço do Cliente_6727,+5511907098776,Cliente_6727@exemplo.com,1996-05-07
2851,Cliente_7912,Endereço do Cliente_7912,+5511175819507,Cliente_7912@exemplo.com,1967-01-17
2852,Cliente_2622,Endereço do Cliente_2622,+5511716624700,Cliente_2622@exemplo.com,1969-06-22
2853,Cliente_3625,Endereço do Cliente_3625,+5511850948068,Cliente_36251750@exemplo.com,1962-01-04
2854,Cliente_9170,Endereço do Cliente_9170,+5511912704325,Cliente_91704126@exemplo.com,1967-10-05
2855,Cliente_8277,Endereço do Cliente_8277,+5511361459370,Cliente_8277@exemplo.com,1993-10-20
2856,Cliente_4444,Endereço do Cliente_4444,+5511382719502,Cliente_4444@exemplo.com,1997-11-27
2857,Cliente_3195,Endereço do Cliente_3195,+5511691080681,Cliente_31957539@exemplo.com,1952-05-06
2858,Cliente_7625,Endereço do Cliente_7625,+5511219305025,Cliente_7625@exemplo.com,1982-03-24
2859,Cliente_4514,Endereço do Cliente_4514,+5511936464841,Cliente_4514@exemplo.com,1997-01-22
2860,Cliente_5190,Endereço do Cliente_5190,+5511205434812,Cliente_5190@exemplo.com,1979-11-06
2861,Cliente_2020,Endereço do Cliente_2020,+5511250274253,Cliente_2020@exemplo.com,1986-02-24
2862,Cliente_5732,Endereço do Cliente_5732,+5511632247096,Cliente_5732@exemplo.com,1973-04-14
2863,Cliente_2043,Endereço do Cliente_2043,+5511422737603,Cliente_2043@exemplo.com,1975-05-30
2864,Cliente_2793,Endereço do Cliente_2793,+5511182006721,Cliente_2793@exemplo.com,1993-08-15
2865,Cliente_2124,Endereço do Cliente_2124,+5511835859252,Cliente_2124@exemplo.com,1958-07-17
2866,Cliente_7666,Endereço do Cliente_7666,+5511278223573,Cliente_76664512@exemplo.com,1956-05-29
2867,Cliente_2133,Endereço do Cliente_2133,+5511887173393,Cliente_21334571@exemplo.com,1998-03-11
2868,Cliente_167,Endereço do Cliente_167,+5511160315302,Cliente_1675260@exemplo.com,1959-07-18
2869,Cliente_4005,Endereço do Cliente_4005,+5511473030120,Cliente_4005@exemplo.com,1955-07-03
2870,Cliente_4982,Endereço do Cliente_4982,+5511980444017,Cliente_4982@exemplo.com,1996-09-09
2871,Cliente_8004,Endereço do Cliente_8004,+5511214114731,Cliente_8004@exemplo.com,1972-08-13
2872,Cliente_2733,Endereço do Cliente_2733,+5511279342883,Cliente_2733@exemplo.com,1955-02-24
2873,Cliente_2859,Endereço do Cliente_2859,+5511384896686,Cliente_28592794@exemplo.com,1981-03-12
2874,Cliente_4560,Endereço do Cliente_4560,+5511371389052,Cliente_4560@exemplo.com,1977-11-23
2875,Cliente_1627,Endereço do Cliente_1627,+5511435187515,Cliente_1627@exemplo.com,1953-02-22
2876,Cliente_8482,Endereço do Cliente_8482,+5511418413468,Cliente_8482@exemplo.com,1953-03-03
2877,Cliente_7184,Endereço do Cliente_7184,+5511292396293,Cliente_7184@exemplo.com,1985-11-30
2878,Cliente_5047,Endereço do Cliente_5047,+5511201696376,Cliente_50475848@exemplo.com,1953-08-04
2879,Cliente_1931,Endereço do Cliente_1931,+5511452294561,Cliente_1931@exemplo.com,1997-08-31
2880,Cliente_1293,Endereço do Cliente_1293,+5511380646607,Cliente_12931188@exemplo.com,1977-06-19
2881,Cliente_9193,Endereço do Cliente_9193,+5511897508074,Cliente_91939922@exemplo.com,1982-03-20
2882,Cliente_3449,Endereço do Cliente_3449,+5511744485637,Cliente_3449@exemplo.com,1994-09-30
2883,Cliente_9209,Endereço do Cliente_9209,+5511308936672,Cliente_92096092@exemplo.com,1981-12-28
2884,Cliente_9216,Endereço do Cliente_9216,+5511769882104,Cliente_9216@exemplo.com,1979-08-01
2885,Cliente_1282,Endereço do Cliente_1282,+5511393529187,Cliente_12824257@exemplo.com,1989-11-23
2886,Cliente_4697,Endereço do Cliente_4697,+5511347390100,Cliente_4697@exemplo.com,1958-04-13
2887,Cliente_100,Endereço do Cliente_100,+5511286265658,Cliente_100@exemplo.com,1982-08-06
2888,Cliente_9401,Endereço do Cliente_9401,+5511237653909,Cliente_9401@exemplo.com,1966-04-29
2889,Cliente_4479,Endereço do Cliente_4479,+5511593784014,Cliente_4479@exemplo.com,1999-06-23
2890,Cliente_3605,Endereço do Cliente_3605,+5511501130595,Cliente_3605@exemplo.com,1974-11-12
2891,Cliente_5683,Endereço do Cliente_5683,+5511243515673,Cliente_5683@exemplo.com,1998-11-13
2892,Cliente_8126,Endereço do Cliente_8126,+5511745159779,Cliente_8126@exemplo.com,1981-09-03
2893,Cliente_7268,Endereço do Cliente_7268,+5511285310071,Cliente_7268@exemplo.com,1996-08-13
2894,Cliente_6174,Endereço do Cliente_6174,+5511598979032,Cliente_61744094@exemplo.com,1962-05-08
2895,Cliente_7255,Endereço do Cliente_7255,+5511821801424,Cliente_7255@exemplo.com,1985-01-24
2896,Cliente_4970,Endereço do Cliente_4970,+5511230838728,Cliente_4970@exemplo.com,1957-08-05
2897,Cliente_6806,Endereço do Cliente_6806,+5511742062958,Cliente_6806@exemplo.com,1983-10-22
2898,Cliente_3328,Endereço do Cliente_3328,+5511981278984,Cliente_3328@exemplo.com,1968-05-13
2899,Cliente_6730,Endereço do Cliente_6730,+5511868332390,Cliente_67305747@exemplo.com,1952-02-25
2900,Cliente_682,Endereço do Cliente_682,+5511404139999,Cliente_682@exemplo.com,1997-01-26
2901,Cliente_8745,Endereço do Cliente_8745,+5511700892194,Cliente_8745@exemplo.com,1970-06-30
2902,Cliente_4763,Endereço do Cliente_4763,+5511236554617,Cliente_4763@exemplo.com,1988-07-08
2903,Cliente_491,Endereço do Cliente_491,+5511685312962,Cliente_491@exemplo.com,1989-06-25
2904,Cliente_1047,Endereço do Cliente_1047,+5511566968454,Cliente_10473902@exemplo.com,1981-06-19
2905,Cliente_3301,Endereço do Cliente_3301,+5511440992640,Cliente_3301@exemplo.com,1977-05-04
2906,Cliente_2924,Endereço do Cliente_2924,+5511409373442,Cliente_2924@exemplo.com,1953-11-26
2907,Cliente_3853,Endereço do Cliente_3853,+5511171545442,Cliente_38535702@exemplo.com,1990-01-24
2908,Cliente_9915,Endereço do Cliente_9915,+5511744855481,Cliente_99151187@exemplo.com,1962-11-28
2909,Cliente_2072,Endereço do Cliente_2072,+5511574734859,Cliente_2072@exemplo.com,1991-05-15
2910,Cliente_6329,Endereço do Cliente_6329,+5511695799879,Cliente_6329@exemplo.com,1953-11-25
2911,Cliente_8469,Endereço do Cliente_8469,+5511105215850,Cliente_8469@exemplo.com,1969-05-23
2912,Cliente_3177,Endereço do Cliente_3177,+5511694297645,Cliente_31779623@exemplo.com,1965-11-17
2913,Cliente_6489,Endereço do Cliente_6489,+5511123056063,Cliente_6489@exemplo.com,1972-12-02
2914,Cliente_8391,Endereço do Cliente_8391,+5511427762316,Cliente_8391@exemplo.com,1984-06-24
2915,Cliente_5032,Endereço do Cliente_5032,+5511779852536,Cliente_5032@exemplo.com,1978-12-30
2916,Cliente_130,Endereço do Cliente_130,+5511803860006,Cliente_130@exemplo.com,1990-03-22
2917,Cliente_5951,Endereço do Cliente_5951,+5511603281335,Cliente_59514017@exemplo.com,1982-09-04
2918,Cliente_4357,Endereço do Cliente_4357,+5511835715510,Cliente_43575033@exemplo.com,1976-11-17
2919,Cliente_8518,Endereço do Cliente_8518,+5511112910706,Cliente_8518@exemplo.com,1987-06-07
2920,Cliente_3540,Endereço do Cliente_3540,+5511192816391,Cliente_3540@exemplo.com,1999-03-08
2921,Cliente_5398,Endereço do Cliente_5398,+5511554126839,Cliente_5398@exemplo.com,1984-02-16
2922,Cliente_1719,Endereço do Cliente_1719,+5511700289748,Cliente_1719@exemplo.com,1950-04-26
2923,Cliente_881,Endereço do Cliente_881,+5511657493797,Cliente_881@exemplo.com,1963-11-05
2924,Cliente_6351,Endereço do Cliente_6351,+5511794919973,Cliente_6351@exemplo.com,2000-07-14
2925,Cliente_7405,Endereço do Cliente_7405,+5511138862207,Cliente_74059829@exemplo.com,1994-11-07
2926,Cliente_9108,Endereço do Cliente_9108,+5511810361458,Cliente_9108@exemplo.com,1953-11-23
2927,Cliente_5713,Endereço do Cliente_5713,+5511416298281,Cliente_57133355@exemplo.com,1989-04-02
2928,Cliente_2559,Endereço do Cliente_2559,+5511596311366,Cliente_2559@exemplo.com,1990-12-05
2929,Cliente_7394,Endereço do Cliente_7394,+5511219367264,Cliente_73945413@exemplo.com,1986-03-21
2930,Cliente_8767,Endereço do Cliente_8767,+5511246044990,Cliente_8767@exemplo.com,1960-08-29
2931,Cliente_7372,Endereço do Cliente_7372,+5511959724528,Cliente_73726025@exemplo.com,1985-09-28
2932,Cliente_4032,Endereço do Cliente_4032,+5511531971970,Cliente_40322306@exemplo.com,1969-09-24
2933,Cliente_6772,Endereço do Cliente_6772,+5511763798185,Cliente_6772@exemplo.com,1977-04-13
2934,Cliente_5850,Endereço do Cliente_5850,+5511236880814,Cliente_58505375@exemplo.com,1954-11-22
2935,Cliente_2544,Endereço do Cliente_2544,+5511907878369,Cliente_25442425@exemplo.com,1955-11-29
2936,Cliente_4628,Endereço do Cliente_4628,+5511851711553,Cliente_4628@exemplo.com,1985-04-06
2937,Cliente_9580,Endereço do Cliente_9580,+5511162380496,Cliente_9580@exemplo.com,1965-11-03
2938,Cliente_5092,Endereço do Cliente_5092,+5511170603131,Cliente_5092@exemplo.com,1991-07-10
2939,Cliente_8736,Endereço do Cliente_8736,+5511983852961,Cliente_8736@exemplo.com,1989-06-03
2940,Cliente_29,Endereço do Cliente_29,+5511658980872,Cliente_29@exemplo.com,1998-04-08
2941,Cliente_7385,Endereço do Cliente_7385,+5511227184347,Cliente_7385@exemplo.com,1955-02-27
2942,Cliente_6552,Endereço do Cliente_6552,+5511891101895,Cliente_6552@exemplo.com,1972-09-04
2943,Cliente_8272,Endereço do Cliente_8272,+5511530706802,Cliente_8272@exemplo.com,1966-09-22
2944,Cliente_5357,Endereço do Cliente_5357,+5511430547571,Cliente_5357@exemplo.com,1959-08-09
2945,Cliente_8523,Endereço do Cliente_8523,+5511290029675,Cliente_8523@exemplo.com,2000-07-02
2946,Cliente_5572,Endereço do Cliente_5572,+5511789511225,Cliente_5572@exemplo.com,1979-05-21
2947,Cliente_1177,Endereço do Cliente_1177,+5511496780098,Cliente_1177@exemplo.com,1962-01-25
2948,Cliente_8259,Endereço do Cliente_8259,+5511657000857,Cliente_8259@exemplo.com,1994-07-06
2949,Cliente_7977,Endereço do Cliente_7977,+5511534246366,Cliente_79777923@exemplo.com,1978-05-11
2950,Cliente_9615,Endereço do Cliente_9615,+5511710341848,Cliente_9615@exemplo.com,1969-07-13
2951,Cliente_5628,Endereço do Cliente_5628,+5511880444960,Cliente_5628@exemplo.com,1967-10-11
2952,Cliente_1418,Endereço do Cliente_1418,+5511695059465,Cliente_14186050@exemplo.com,1994-06-01
2953,Cliente_2464,Endereço do Cliente_2464,+5511469810419,Cliente_2464@exemplo.com,1980-09-10
2954,Cliente_6715,Endereço do Cliente_6715,+5511183648197,Cliente_6715@exemplo.com,1990-09-17
2955,Cliente_4839,Endereço do Cliente_4839,+5511904359284,Cliente_4839@exemplo.com,1982-03-01
2956,Cliente_6004,Endereço do Cliente_6004,+5511383196301,Cliente_60049820@exemplo.com,1976-05-19
2957,Cliente_2011,Endereço do Cliente_2011,+5511827802097,Cliente_20116959@exemplo.com,1973-05-07
2958,Cliente_9529,Endereço do Cliente_9529,+5511458717516,Cliente_9529@exemplo.com,1964-06-12
2959,Cliente_990,Endereço do Cliente_990,+5511517339709,Cliente_990@exemplo.com,1979-05-28
2960,Cliente_9972,Endereço do Cliente_9972,+5511664194451,Cliente_9972@exemplo.com,1971-05-09
2961,Cliente_79,Endereço do Cliente_79,+5511647985382,Cliente_79@exemplo.com,1958-06-10
2962,Cliente_9218,Endereço do Cliente_9218,+5511832185262,Cliente_9218@exemplo.com,1969-08-03
2963,Cliente_8118,Endereço do Cliente_8118,+5511933392732,Cliente_8118@exemplo.com,1953-10-17
2964,Cliente_3797,Endereço do Cliente_3797,+5511357169613,Cliente_3797@exemplo.com,1957-05-25
2965,Cliente_2049,Endereço do Cliente_2049,+5511214743816,Cliente_2049@exemplo.com,1960-08-13
2966,Cliente_3581,Endereço do Cliente_3581,+5511979460783,Cliente_3581@exemplo.com,1955-02-25
2967,Cliente_8769,Endereço do Cliente_8769,+5511289036088,Cliente_8769@exemplo.com,1957-11-28
2968,Cliente_5515,Endereço do Cliente_5515,+5511886294520,Cliente_5515@exemplo.com,1971-07-19
2969,Cliente_1219,Endereço do Cliente_1219,+5511202981464,Cliente_1219@exemplo.com,1997-07-24
2970,Cliente_8427,Endereço do Cliente_8427,+5511454135569,Cliente_8427@exemplo.com,1973-09-04
2971,Cliente_5057,Endereço do Cliente_5057,+5511708396686,Cliente_50577685@exemplo.com,1990-05-20
2972,Cliente_6813,Endereço do Cliente_6813,+5511595252218,Cliente_6813@exemplo.com,1990-02-22
2973,Cliente_6495,Endereço do Cliente_6495,+5511955106954,Cliente_6495@exemplo.com,1985-08-27
2974,Cliente_5384,Endereço do Cliente_5384,+5511939107798,Cliente_5384@exemplo.com,1997-01-15
2975,Cliente_6739,Endereço do Cliente_6739,+5511693651263,Cliente_6739@exemplo.com,1986-03-22
2976,Cliente_9891,Endereço do Cliente_9891,+5511255419086,Cliente_9891@exemplo.com,1955-01-06
2977,Cliente_8237,Endereço do Cliente_8237,+5511957680093,Cliente_8237@exemplo.com,1993-10-15
2978,Cliente_6501,Endereço do Cliente_6501,+5511887713585,Cliente_6501@exemplo.com,1955-01-23
2979,Cliente_3211,Endereço do Cliente_3211,+5511399885707,Cliente_32114345@exemplo.com,1984-07-08
2980,Cliente_6574,Endereço do Cliente_6574,+5511739509862,Cliente_6574@exemplo.com,1957-05-29
2981,Cliente_4103,Endereço do Cliente_4103,+5511608148192,Cliente_41038778@exemplo.com,1969-08-07
2982,Cliente_3813,Endereço do Cliente_3813,+5511167566853,Cliente_3813@exemplo.com,1968-11-11
2983,Cliente_177,Endereço do Cliente_177,+5511264415957,Cliente_177@exemplo.com,1963-08-01
2984,Cliente_9732,Endereço do Cliente_9732,+5511665990549,Cliente_97322605@exemplo.com,1970-09-27
2985,Cliente_3465,Endereço do Cliente_3465,+5511741140486,Cliente_3465@exemplo.com,1972-10-20
2986,Cliente_2856,Endereço do Cliente_2856,+5511717416151,Cliente_2856@exemplo.com,1976-07-25
2987,Cliente_1635,Endereço do Cliente_1635,+5511590522980,Cliente_1635@exemplo.com,1987-08-31
2988,Cliente_4799,Endereço do Cliente_4799,+5511536780206,Cliente_4799@exemplo.com,1953-06-15
2989,Cliente_1444,Endereço do Cliente_1444,+5511692700177,Cliente_1444@exemplo.com,1972-03-31
2990,Cliente_285,Endereço do Cliente_285,+5511723836562,Cliente_285@exemplo.com,1980-01-25
2991,Cliente_7040,Endereço do Cliente_7040,+5511815579747,Cliente_7040@exemplo.com,1987-01-15
2992,Cliente_6683,Endereço do Cliente_6683,+5511811952222,Cliente_6683@exemplo.com,1954-10-04
2993,Cliente_1016,Endereço do Cliente_1016,+5511748257360,Cliente_1016@exemplo.com,1960-01-19
2994,Cliente_9797,Endereço do Cliente_9797,+5511742543992,Cliente_9797@exemplo.com,1962-07-06
2995,Cliente_7158,Endereço do Cliente_7158,+5511895548535,Cliente_7158@exemplo.com,1977-05-03
2996,Cliente_7420,Endereço do Cliente_7420,+5511945851921,Cliente_7420@exemplo.com,1955-04-07
2997,Cliente_5858,Endereço do Cliente_5858,+5511373790344,Cliente_5858@exemplo.com,1976-07-21
2998,Cliente_5415,Endereço do Cliente_5415,+5511448840278,Cliente_5415@exemplo.com,1977-09-04
2999,Cliente_5357,Endereço do Cliente_5357,+5511491381218,Cliente_53577335@exemplo.com,1968-07-14
3000,Cliente_2295,Endereço do Cliente_2295,+5511171363502,Cliente_22955809@exemplo.com,1960-06-15
3001,Cliente_8166,Endereço do Cliente_8166,+5511807420925,Cliente_8166@exemplo.com,1988-09-20
3002,Cliente_5728,Endereço do Cliente_5728,+5511824613482,Cliente_57286145@exemplo.com,1995-11-19
3003,Cliente_1173,Endereço do Cliente_1173,+5511318240331,Cliente_1173@exemplo.com,1957-11-28
3004,Cliente_3677,Endereço do Cliente_3677,+5511654668148,Cliente_3677@exemplo.com,1984-05-20
3005,Cliente_2585,Endereço do Cliente_2585,+5511896528695,Cliente_2585@exemplo.com,1985-03-08
3006,Cliente_8938,Endereço do Cliente_8938,+5511132584154,Cliente_8938@exemplo.com,1970-06-07
3007,Cliente_2178,Endereço do Cliente_2178,+5511674901141,Cliente_2178@exemplo.com,1979-01-03
3008,Cliente_2260,Endereço do Cliente_2260,+5511154497773,Cliente_2260@exemplo.com,1984-09-04
3009,Cliente_3366,Endereço do Cliente_3366,+5511490648918,Cliente_3366@exemplo.com,1988-08-12
3010,Cliente_8953,Endereço do Cliente_8953,+5511872827723,Cliente_8953@exemplo.com,1959-07-09
3011,Cliente_5721,Endereço do Cliente_5721,+5511210705256,Cliente_5721@exemplo.com,1985-06-16
3012,Cliente_167,Endereço do Cliente_167,+5511227988396,Cliente_1676798@exemplo.com,1967-05-04
3013,Cliente_9487,Endereço do Cliente_9487,+5511297793506,Cliente_94875164@exemplo.com,1997-01-23
3014,Cliente_3655,Endereço do Cliente_3655,+5511835960473,Cliente_36553700@exemplo.com,1994-01-04
3015,Cliente_621,Endereço do Cliente_621,+5511510093178,Cliente_621@exemplo.com,1999-09-19
3016,Cliente_9963,Endereço do Cliente_9963,+5511236185052,Cliente_9963@exemplo.com,1976-06-08
3017,Cliente_2333,Endereço do Cliente_2333,+5511233849521,Cliente_23337417@exemplo.com,1999-10-16
3018,Cliente_152,Endereço do Cliente_152,+5511153357015,Cliente_152@exemplo.com,1997-06-29
3019,Cliente_7903,Endereço do Cliente_7903,+5511547053282,Cliente_79038176@exemplo.com,1991-02-22
3020,Cliente_5001,Endereço do Cliente_5001,+5511175094105,Cliente_5001@exemplo.com,1972-11-21
3021,Cliente_5359,Endereço do Cliente_5359,+5511984715162,Cliente_5359@exemplo.com,2000-10-03
3022,Cliente_4289,Endereço do Cliente_4289,+5511989045973,Cliente_4289@exemplo.com,1956-09-25
